id,label,cap-shape,cap-surface,bruises,odor,gill-attachment,gill-spacing,gill-size,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,veil-type,ring-number,ring-type,spore-print-color,population,habitat,cap-color-rate,gill-color-rate,veil-color-rate,stalk-color-above-ring-rate,stalk-color-below-ring-rate
4998,p,k,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,l,5.0,9.0,1.0,2.0,5.0
4999,p,k,y,f,s,f,c,n,t,?,s,k,p,o,e,w,v,l,5.0,9.0,1.0,2.0,5.0
5000,e,b,s,f,n,a,c,b,e,?,s,s,p,o,p,n,c,l,1.0,11.0,1.0,7.0,8.0
5001,e,x,s,t,n,f,c,b,e,b,s,s,p,t,p,w,y,p,4.0,5.0,1.0,1.0,1.0
5002,e,k,s,f,n,f,w,b,e,?,k,s,p,t,p,w,n,g,4.0,4.0,1.0,1.0,1.0
5003,p,f,y,f,s,f,c,n,t,?,s,k,p,o,e,w,v,p,5.0,9.0,1.0,2.0,1.0
5004,p,k,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,p,5.0,9.0,1.0,1.0,1.0
5005,p,k,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,l,5.0,9.0,1.0,1.0,1.0
5006,e,b,f,f,n,f,w,b,e,?,k,k,p,t,p,w,n,g,3.0,5.0,1.0,1.0,1.0
5007,e,f,s,f,n,a,c,b,e,?,s,s,p,o,p,o,c,l,1.0,1.0,2.0,7.0,8.0
5008,p,k,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,p,1.0,9.0,1.0,1.0,1.0
5009,p,k,s,f,f,f,c,n,t,?,s,s,p,o,e,w,v,d,5.0,9.0,1.0,2.0,1.0
5010,e,x,f,f,n,f,w,b,e,?,k,s,p,t,p,w,s,g,3.0,2.0,1.0,1.0,1.0
5011,p,k,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,l,5.0,9.0,1.0,1.0,1.0
5012,e,x,f,f,n,f,w,b,e,?,s,s,p,t,p,w,s,g,3.0,2.0,1.0,1.0,1.0
5013,p,k,y,f,y,f,c,n,t,?,s,s,p,o,e,w,v,l,5.0,9.0,1.0,1.0,5.0
5014,p,k,y,f,s,f,c,n,t,?,s,k,p,o,e,w,v,p,1.0,9.0,1.0,1.0,1.0
5015,e,x,s,f,n,f,w,b,e,?,k,s,p,t,p,w,n,g,4.0,4.0,1.0,1.0,1.0
5016,e,x,s,f,n,f,w,b,e,?,s,k,p,t,p,w,n,g,3.0,2.0,1.0,1.0,1.0
5017,p,k,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,d,1.0,9.0,1.0,1.0,1.0
5018,p,k,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,l,1.0,9.0,1.0,1.0,5.0
5019,p,k,s,f,s,f,c,n,t,?,k,s,p,o,e,w,v,d,5.0,9.0,1.0,2.0,1.0
5020,e,b,f,f,n,f,w,b,e,?,k,k,p,t,p,w,n,g,3.0,4.0,1.0,1.0,1.0
5021,p,f,s,f,f,f,c,n,t,?,s,k,p,o,e,w,v,p,1.0,9.0,1.0,2.0,1.0
5022,p,k,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,d,5.0,9.0,1.0,2.0,1.0
5023,p,k,s,f,f,f,c,n,t,?,s,s,p,o,e,w,v,l,1.0,9.0,1.0,2.0,5.0
5024,p,x,y,f,m,f,c,b,e,c,k,y,p,n,n,w,c,d,1.0,10.0,1.0,8.0,9.0
5025,p,k,y,f,f,f,c,n,t,?,k,s,p,o,e,w,v,l,1.0,9.0,1.0,1.0,5.0
5026,e,f,s,f,n,a,c,b,e,?,s,s,p,o,p,y,c,l,1.0,11.0,1.0,7.0,8.0
5027,p,x,y,f,f,f,c,n,t,?,s,s,p,o,e,w,v,d,5.0,9.0,1.0,2.0,1.0
5028,e,f,s,f,n,a,c,b,e,?,s,s,p,o,p,y,v,l,1.0,10.0,1.0,7.0,8.0
5029,e,b,s,f,n,f,w,b,e,?,s,s,p,t,p,w,n,g,3.0,2.0,1.0,1.0,1.0
5030,e,b,s,f,n,f,w,b,e,?,s,s,p,t,p,w,n,g,4.0,4.0,1.0,1.0,1.0
5031,p,k,y,f,s,f,c,n,t,?,k,k,p,o,e,w,v,l,5.0,9.0,1.0,1.0,5.0
5032,p,k,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,d,1.0,9.0,1.0,1.0,1.0
5033,p,k,s,f,f,f,c,n,t,?,s,s,p,o,e,w,v,p,5.0,9.0,1.0,2.0,1.0
5034,p,k,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,d,5.0,9.0,1.0,2.0,5.0
5035,e,b,f,f,n,f,w,b,e,?,s,s,p,t,p,w,s,g,3.0,2.0,1.0,1.0,1.0
5036,e,k,s,f,n,f,w,b,e,?,s,s,p,t,p,w,n,g,4.0,4.0,1.0,1.0,1.0
5037,p,f,y,f,m,f,c,b,e,c,k,y,p,n,n,w,c,d,5.0,5.0,1.0,8.0,9.0
5038,p,k,y,f,f,f,c,n,t,?,s,s,p,o,e,w,v,d,1.0,9.0,1.0,1.0,5.0
5039,p,k,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,p,1.0,9.0,1.0,2.0,5.0
5040,p,f,s,f,y,f,c,n,t,?,s,s,p,o,e,w,v,d,5.0,9.0,1.0,1.0,1.0
5041,p,x,s,f,s,f,c,n,t,?,s,k,p,o,e,w,v,d,1.0,9.0,1.0,2.0,5.0
5042,p,k,y,f,s,f,c,n,t,?,k,k,p,o,e,w,v,p,1.0,9.0,1.0,2.0,5.0
5043,p,k,y,f,m,f,c,b,e,c,k,y,p,n,n,w,c,d,9.0,10.0,1.0,8.0,9.0
5044,p,k,y,f,s,f,c,n,t,?,s,k,p,o,e,w,v,d,1.0,9.0,1.0,2.0,1.0
5045,e,k,s,f,n,f,w,b,e,?,s,s,p,t,p,w,n,g,3.0,2.0,1.0,1.0,1.0
5046,p,f,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,1.0,9.0,1.0,1.0,5.0
5047,e,b,f,f,n,f,w,b,e,?,s,s,p,t,p,w,s,g,4.0,4.0,1.0,1.0,1.0
5048,p,f,s,f,f,f,c,n,t,?,s,k,p,o,e,w,v,d,5.0,9.0,1.0,1.0,1.0
5049,p,k,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,5.0,9.0,1.0,2.0,5.0
5050,e,k,s,f,n,f,w,b,e,?,k,s,p,t,p,w,s,g,4.0,4.0,1.0,1.0,1.0
5051,e,x,s,f,n,f,w,b,e,?,s,s,p,t,p,w,s,g,4.0,4.0,1.0,1.0,1.0
5052,p,k,s,f,y,f,c,n,t,?,k,s,p,o,e,w,v,l,5.0,9.0,1.0,1.0,5.0
5053,e,k,s,f,n,a,c,b,e,?,s,s,p,o,p,y,c,l,1.0,1.0,1.0,7.0,8.0
5054,e,f,y,t,n,f,c,b,e,b,s,s,p,t,p,w,y,p,6.0,5.0,1.0,1.0,1.0
5055,e,b,s,f,n,f,w,b,e,?,s,k,p,t,p,w,n,g,3.0,2.0,1.0,1.0,1.0
5056,p,f,y,f,s,f,c,n,t,?,s,k,p,o,e,w,v,l,1.0,9.0,1.0,2.0,1.0
5057,p,f,s,f,f,f,c,n,t,?,k,k,p,o,e,w,v,p,5.0,9.0,1.0,1.0,5.0
5058,p,k,s,f,f,f,c,n,t,?,s,s,p,o,e,w,v,l,5.0,9.0,1.0,2.0,5.0
5059,e,k,f,f,n,f,w,b,e,?,s,s,p,t,p,w,n,g,4.0,4.0,1.0,1.0,1.0
5060,e,x,f,f,n,f,w,b,e,?,k,k,p,t,p,w,s,g,3.0,4.0,1.0,1.0,1.0
5061,e,x,s,t,n,f,c,b,e,b,s,s,p,t,p,w,y,p,9.0,5.0,1.0,1.0,1.0
5062,e,k,f,f,n,f,w,b,e,?,s,s,p,t,p,w,s,g,4.0,5.0,1.0,1.0,1.0
5063,p,k,s,f,y,f,c,n,t,?,s,s,p,o,e,w,v,l,5.0,9.0,1.0,2.0,1.0
5064,p,k,y,f,y,f,c,n,t,?,s,s,p,o,e,w,v,p,5.0,9.0,1.0,1.0,5.0
5065,p,k,s,f,y,f,c,n,t,?,s,s,p,o,e,w,v,p,1.0,9.0,1.0,1.0,5.0
5066,p,x,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,p,5.0,9.0,1.0,1.0,5.0
5067,e,k,s,f,n,a,c,b,e,?,s,s,p,o,p,o,c,l,1.0,11.0,2.0,7.0,8.0
5068,p,f,y,f,n,f,w,n,e,c,y,y,p,o,e,w,c,l,2.0,5.0,3.0,9.0,2.0
5069,p,x,y,f,m,a,c,b,e,c,k,y,p,n,n,w,c,d,9.0,5.0,1.0,8.0,9.0
5070,p,x,s,f,y,f,c,n,t,?,s,s,p,o,e,w,v,d,1.0,9.0,1.0,1.0,1.0
5071,e,x,y,t,n,f,c,b,e,b,s,s,p,t,p,w,v,p,6.0,5.0,1.0,1.0,1.0
5072,p,k,y,f,s,f,c,n,t,?,s,k,p,o,e,w,v,p,1.0,9.0,1.0,2.0,5.0
5073,e,k,s,f,n,f,w,b,e,?,s,k,p,t,p,w,n,g,4.0,2.0,1.0,1.0,1.0
5074,e,b,s,f,n,f,w,b,e,?,s,k,p,t,p,w,s,g,4.0,4.0,1.0,1.0,1.0
5075,p,k,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,p,5.0,9.0,1.0,2.0,1.0
5076,e,x,s,f,n,a,c,b,e,?,s,s,p,o,p,b,v,l,1.0,11.0,1.0,7.0,8.0
5077,e,b,s,f,n,a,c,b,e,?,s,s,p,o,p,b,v,l,1.0,11.0,1.0,7.0,8.0
5078,e,f,s,t,n,f,c,b,e,b,s,s,p,t,p,w,y,p,1.0,5.0,1.0,1.0,1.0
5079,e,k,s,f,n,f,w,b,e,?,s,s,p,t,p,w,s,g,4.0,2.0,1.0,1.0,1.0
5080,p,f,s,f,y,f,c,n,t,?,k,s,p,o,e,w,v,d,1.0,9.0,1.0,2.0,5.0
5081,p,k,s,f,f,f,c,n,t,?,s,s,p,o,e,w,v,d,1.0,9.0,1.0,1.0,5.0
5082,p,f,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,l,1.0,9.0,1.0,2.0,5.0
5083,p,k,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,d,5.0,9.0,1.0,1.0,5.0
5084,p,k,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,l,1.0,9.0,1.0,2.0,5.0
5085,p,k,s,f,y,f,c,n,t,?,k,s,p,o,e,w,v,p,5.0,9.0,1.0,1.0,1.0
5086,e,b,s,f,n,f,w,b,e,?,k,s,p,t,p,w,n,g,3.0,5.0,1.0,1.0,1.0
5087,p,k,y,f,m,f,c,b,e,c,k,y,p,n,n,w,c,d,1.0,10.0,1.0,8.0,9.0
5088,p,k,y,f,y,f,c,n,t,?,s,s,p,o,e,w,v,d,5.0,9.0,1.0,1.0,5.0
5089,e,k,s,f,n,a,c,b,e,?,s,s,p,o,p,y,v,l,1.0,11.0,2.0,7.0,8.0
5090,p,k,s,f,f,f,c,n,t,?,s,k,p,o,e,w,v,p,5.0,9.0,1.0,2.0,1.0
5091,e,b,s,f,n,f,w,b,e,?,k,k,p,t,p,w,s,g,3.0,5.0,1.0,1.0,1.0
5092,e,x,s,f,n,f,w,b,e,?,k,k,p,t,p,w,s,g,4.0,4.0,1.0,1.0,1.0
5093,p,k,s,f,s,f,c,n,t,?,s,k,p,o,e,w,v,l,1.0,9.0,1.0,1.0,1.0
5094,p,k,y,f,y,f,c,n,t,?,s,s,p,o,e,w,v,p,1.0,9.0,1.0,2.0,5.0
5095,p,k,s,f,f,f,c,n,t,?,s,k,p,o,e,w,v,d,1.0,9.0,1.0,1.0,1.0
5096,p,k,y,f,f,f,c,n,t,?,s,s,p,o,e,w,v,p,5.0,9.0,1.0,2.0,5.0
5097,p,k,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,l,5.0,9.0,1.0,1.0,5.0
5098,p,k,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,p,1.0,9.0,1.0,1.0,1.0
5099,e,b,s,f,n,f,w,b,e,?,k,k,p,t,p,w,s,g,4.0,4.0,1.0,1.0,1.0
5100,p,k,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,p,5.0,9.0,1.0,2.0,5.0
5101,e,b,f,f,n,f,w,b,e,?,s,k,p,t,p,w,s,g,3.0,2.0,1.0,1.0,1.0
5102,p,c,y,f,n,f,w,n,e,c,y,y,p,o,e,w,c,l,2.0,10.0,3.0,9.0,2.0
5103,p,x,s,f,s,f,c,n,t,?,s,k,p,o,e,w,v,p,1.0,9.0,1.0,1.0,5.0
5104,p,k,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,5.0,9.0,1.0,2.0,5.0
5105,e,x,s,f,n,f,w,b,e,?,s,s,p,t,p,w,s,g,4.0,2.0,1.0,1.0,1.0
5106,e,b,s,f,n,a,c,b,e,?,s,s,p,o,p,y,v,l,1.0,1.0,1.0,7.0,8.0
5107,p,k,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,l,5.0,9.0,1.0,2.0,5.0
5108,e,b,s,f,n,a,c,b,e,?,s,s,p,o,p,n,c,l,1.0,11.0,2.0,7.0,8.0
5109,p,k,y,f,y,f,c,n,t,?,s,s,p,o,e,w,v,l,5.0,9.0,1.0,2.0,1.0
5110,p,k,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,l,5.0,9.0,1.0,2.0,5.0
5111,p,k,s,f,y,f,c,n,t,?,s,s,p,o,e,w,v,p,5.0,9.0,1.0,1.0,1.0
5112,e,b,s,f,n,f,w,b,e,?,s,s,p,t,p,w,s,g,4.0,4.0,1.0,1.0,1.0
5113,e,k,s,f,n,a,c,b,e,?,s,s,p,o,p,n,c,l,1.0,1.0,2.0,7.0,8.0
5114,e,b,s,f,n,a,c,b,e,?,s,s,p,o,p,n,v,l,1.0,10.0,1.0,7.0,8.0
5115,p,x,s,f,f,f,c,n,t,?,s,k,p,o,e,w,v,d,1.0,9.0,1.0,1.0,5.0
5116,e,x,s,t,n,f,c,b,e,b,s,s,p,t,p,w,v,p,4.0,5.0,1.0,1.0,1.0
5117,e,x,f,f,n,f,w,b,e,?,k,s,p,t,p,w,s,g,4.0,5.0,1.0,1.0,1.0
5118,p,k,s,f,s,f,c,n,t,?,k,s,p,o,e,w,v,l,1.0,9.0,1.0,2.0,5.0
5119,e,k,f,f,n,f,w,b,e,?,k,s,p,t,p,w,n,g,4.0,4.0,1.0,1.0,1.0
5120,p,k,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,p,1.0,9.0,1.0,1.0,5.0
5121,p,k,y,f,y,f,c,n,t,?,s,s,p,o,e,w,v,d,5.0,9.0,1.0,2.0,5.0
5122,p,k,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,1.0,9.0,1.0,2.0,1.0
5123,e,f,s,t,n,f,c,b,e,b,s,s,p,t,p,w,y,p,6.0,5.0,1.0,1.0,1.0
5124,p,k,y,f,f,f,c,n,t,?,k,s,p,o,e,w,v,d,1.0,9.0,1.0,1.0,5.0
5125,p,k,y,f,f,f,c,n,t,?,s,s,p,o,e,w,v,p,5.0,9.0,1.0,2.0,1.0
5126,e,f,s,f,n,a,c,b,e,?,s,s,p,o,p,b,c,l,1.0,10.0,1.0,7.0,8.0
5127,p,k,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,l,5.0,9.0,1.0,2.0,1.0
5128,p,k,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,d,1.0,9.0,1.0,1.0,1.0
5129,p,k,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,d,1.0,9.0,1.0,2.0,5.0
5130,p,f,y,f,s,f,c,n,t,?,s,k,p,o,e,w,v,p,1.0,9.0,1.0,1.0,1.0
5131,p,k,s,f,f,f,c,n,t,?,k,k,p,o,e,w,v,p,5.0,9.0,1.0,2.0,5.0
5132,p,k,y,f,s,f,c,n,t,?,k,k,p,o,e,w,v,l,5.0,9.0,1.0,2.0,5.0
5133,e,x,s,f,n,a,c,b,e,?,s,s,p,o,p,o,c,l,1.0,1.0,2.0,7.0,8.0
5134,p,f,s,f,s,f,c,n,t,?,k,s,p,o,e,w,v,p,5.0,9.0,1.0,1.0,5.0
5135,e,k,s,f,n,f,w,b,e,?,s,s,p,t,p,w,s,g,4.0,4.0,1.0,1.0,1.0
5136,p,k,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,l,5.0,9.0,1.0,2.0,5.0
5137,p,k,s,f,y,f,c,n,t,?,s,k,p,o,e,w,v,l,5.0,9.0,1.0,2.0,1.0
5138,e,f,s,f,n,a,c,b,e,?,s,s,p,o,p,o,v,l,1.0,1.0,2.0,7.0,8.0
5139,p,k,s,f,s,f,c,n,t,?,s,k,p,o,e,w,v,l,1.0,9.0,1.0,2.0,5.0
5140,e,x,f,f,n,f,w,b,e,?,s,k,p,t,p,w,s,g,4.0,4.0,1.0,1.0,1.0
5141,e,k,s,f,n,a,c,b,e,?,s,s,p,o,p,o,v,l,1.0,1.0,2.0,7.0,8.0
5142,p,f,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,5.0,9.0,1.0,2.0,5.0
5143,p,k,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,1.0,9.0,1.0,1.0,1.0
5144,e,f,y,t,n,f,c,b,e,b,s,s,p,t,p,w,y,p,1.0,5.0,1.0,1.0,1.0
5145,e,x,f,f,n,f,w,b,e,?,s,k,p,t,p,w,n,g,4.0,2.0,1.0,1.0,1.0
5146,e,k,s,f,n,f,w,b,e,?,k,s,p,t,p,w,n,g,3.0,5.0,1.0,1.0,1.0
5147,e,b,s,f,n,a,c,b,e,?,s,s,p,o,p,b,c,l,1.0,1.0,1.0,7.0,8.0
5148,p,k,y,f,s,f,c,n,t,?,k,k,p,o,e,w,v,p,5.0,9.0,1.0,1.0,1.0
5149,p,k,y,f,y,f,c,n,t,?,s,s,p,o,e,w,v,l,5.0,9.0,1.0,1.0,1.0
5150,e,k,y,f,n,f,c,b,e,b,y,y,p,t,p,w,y,p,1.0,5.0,1.0,5.0,7.0
5151,e,x,f,f,n,f,w,b,e,?,k,k,p,t,p,w,s,g,4.0,4.0,1.0,1.0,1.0
5152,p,k,s,f,f,f,c,n,t,?,k,k,p,o,e,w,v,p,1.0,9.0,1.0,1.0,1.0
5153,p,k,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,l,5.0,9.0,1.0,2.0,5.0
5154,p,k,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,d,1.0,9.0,1.0,1.0,1.0
5155,p,f,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,l,1.0,9.0,1.0,1.0,5.0
5156,e,f,s,f,n,a,c,b,e,?,s,s,p,o,p,b,v,l,1.0,10.0,1.0,7.0,8.0
5157,p,f,y,f,f,f,c,n,t,?,s,s,p,o,e,w,v,d,5.0,9.0,1.0,1.0,5.0
5158,p,k,s,f,s,f,c,n,t,?,s,k,p,o,e,w,v,p,1.0,9.0,1.0,2.0,5.0
5159,p,k,s,f,f,f,c,n,t,?,s,k,p,o,e,w,v,l,1.0,9.0,1.0,1.0,5.0
5160,e,b,s,f,n,a,c,b,e,?,s,s,p,o,p,y,c,l,1.0,1.0,2.0,7.0,8.0
5161,e,x,f,f,n,f,w,b,e,?,k,s,p,t,p,w,n,g,4.0,2.0,1.0,1.0,1.0
5162,p,k,s,f,s,f,c,n,t,?,s,k,p,o,e,w,v,p,1.0,9.0,1.0,1.0,1.0
5163,p,k,y,f,f,f,c,n,t,?,s,s,p,o,e,w,v,p,1.0,9.0,1.0,1.0,1.0
5164,e,x,s,f,n,f,w,b,e,?,s,s,p,t,p,w,s,g,4.0,5.0,1.0,1.0,1.0
5165,p,k,y,f,s,f,c,n,t,?,k,k,p,o,e,w,v,d,1.0,9.0,1.0,1.0,1.0
5166,p,k,s,f,s,f,c,n,t,?,k,s,p,o,e,w,v,d,5.0,9.0,1.0,1.0,5.0
5167,p,k,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,l,5.0,9.0,1.0,1.0,5.0
5168,e,b,s,f,n,a,c,b,e,?,s,s,p,o,p,o,c,l,1.0,11.0,1.0,7.0,8.0
5169,e,b,s,f,n,f,w,b,e,?,s,k,p,t,p,w,s,g,4.0,2.0,1.0,1.0,1.0
5170,p,x,y,f,m,a,c,b,e,c,k,y,p,n,n,w,c,d,5.0,5.0,1.0,8.0,9.0
5171,p,k,s,f,f,f,c,n,t,?,k,s,p,o,e,w,v,p,1.0,9.0,1.0,2.0,5.0
5172,p,k,y,f,f,f,c,n,t,?,k,s,p,o,e,w,v,d,5.0,9.0,1.0,2.0,5.0
5173,p,k,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,d,5.0,9.0,1.0,1.0,5.0
5174,p,k,s,f,f,f,c,n,t,?,k,k,p,o,e,w,v,d,1.0,9.0,1.0,1.0,5.0
5175,p,k,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,l,5.0,9.0,1.0,2.0,5.0
5176,p,k,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,5.0,9.0,1.0,2.0,1.0
5177,p,x,s,f,y,f,c,n,t,?,k,s,p,o,e,w,v,p,5.0,9.0,1.0,2.0,1.0
5178,p,k,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,5.0,9.0,1.0,1.0,5.0
5179,p,k,s,f,y,f,c,n,t,?,s,s,p,o,e,w,v,d,1.0,9.0,1.0,2.0,1.0
5180,e,b,f,f,n,f,w,b,e,?,k,k,p,t,p,w,s,g,4.0,5.0,1.0,1.0,1.0
5181,p,k,y,f,m,a,c,b,e,c,k,y,p,n,n,w,c,d,1.0,10.0,1.0,8.0,9.0
5182,e,f,s,t,n,f,c,b,e,b,s,s,p,t,p,w,v,p,1.0,5.0,1.0,1.0,1.0
5183,p,k,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,p,1.0,9.0,1.0,2.0,5.0
5184,p,f,y,f,n,f,w,n,e,c,y,y,p,o,e,w,c,l,2.0,10.0,3.0,9.0,2.0
5185,p,k,s,f,s,f,c,n,t,?,k,s,p,o,e,w,v,l,1.0,9.0,1.0,1.0,1.0
5186,p,f,y,f,m,a,c,b,e,c,k,y,p,n,n,w,c,d,5.0,10.0,1.0,8.0,9.0
5187,e,x,f,f,n,f,w,b,e,?,s,s,p,t,p,w,n,g,4.0,4.0,1.0,1.0,1.0
5188,p,k,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,d,1.0,9.0,1.0,2.0,1.0
5189,p,k,s,f,s,f,c,n,t,?,k,s,p,o,e,w,v,l,1.0,9.0,1.0,1.0,5.0
5190,p,f,y,f,y,f,c,n,t,?,s,s,p,o,e,w,v,d,1.0,9.0,1.0,2.0,5.0
5191,e,f,s,f,n,a,c,b,e,?,s,s,p,o,p,y,c,l,1.0,1.0,2.0,7.0,8.0
5192,p,k,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,1.0,9.0,1.0,2.0,5.0
5193,p,f,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,d,1.0,9.0,1.0,2.0,1.0
5194,p,k,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,p,1.0,9.0,1.0,1.0,1.0
5195,p,f,y,f,s,f,c,n,t,?,s,k,p,o,e,w,v,l,5.0,9.0,1.0,2.0,1.0
5196,p,k,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,p,1.0,9.0,1.0,1.0,5.0
5197,p,x,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,5.0,9.0,1.0,2.0,5.0
5198,p,k,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,p,1.0,9.0,1.0,2.0,5.0
5199,e,x,s,f,n,f,w,b,e,?,k,s,p,t,p,w,s,g,3.0,4.0,1.0,1.0,1.0
5200,e,x,s,f,n,f,w,b,e,?,s,k,p,t,p,w,s,g,4.0,2.0,1.0,1.0,1.0
5201,e,x,f,f,n,f,w,b,e,?,k,k,p,t,p,w,s,g,3.0,5.0,1.0,1.0,1.0
5202,p,k,s,f,s,f,c,n,t,?,k,s,p,o,e,w,v,d,1.0,9.0,1.0,2.0,1.0
5203,p,k,s,f,f,f,c,n,t,?,k,k,p,o,e,w,v,d,5.0,9.0,1.0,1.0,5.0
5204,p,k,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,p,5.0,9.0,1.0,2.0,1.0
5205,p,k,s,f,f,f,c,n,t,?,s,s,p,o,e,w,v,d,5.0,9.0,1.0,2.0,5.0
5206,p,k,s,f,y,f,c,n,t,?,k,s,p,o,e,w,v,p,1.0,9.0,1.0,2.0,5.0
5207,p,k,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,l,1.0,9.0,1.0,1.0,5.0
5208,p,k,y,f,y,f,c,n,t,?,s,s,p,o,e,w,v,p,5.0,9.0,1.0,1.0,1.0
5209,p,k,s,f,y,f,c,n,t,?,s,k,p,o,e,w,v,d,1.0,9.0,1.0,1.0,1.0
5210,p,k,s,f,s,f,c,n,t,?,s,k,p,o,e,w,v,d,5.0,9.0,1.0,1.0,1.0
5211,e,f,s,f,n,a,c,b,e,?,s,s,p,o,p,o,c,l,1.0,11.0,1.0,7.0,8.0
5212,p,f,s,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,1.0,9.0,1.0,1.0,1.0
5213,p,k,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,l,1.0,9.0,1.0,2.0,1.0
5214,e,x,s,f,n,f,w,b,e,?,k,s,p,t,p,w,n,g,4.0,2.0,1.0,1.0,1.0
5215,e,x,f,f,n,f,w,b,e,?,s,s,p,t,p,w,n,g,3.0,4.0,1.0,1.0,1.0
5216,p,k,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,1.0,9.0,1.0,1.0,5.0
5217,e,x,s,f,n,a,c,b,e,?,s,s,p,o,p,o,c,l,1.0,1.0,1.0,7.0,8.0
5218,p,k,y,f,s,f,c,n,t,?,k,k,p,o,e,w,v,l,1.0,9.0,1.0,1.0,5.0
5219,p,k,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,l,1.0,9.0,1.0,2.0,1.0
5220,p,k,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,1.0,9.0,1.0,1.0,5.0
5221,p,k,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,l,5.0,9.0,1.0,2.0,1.0
5222,p,k,s,f,f,f,c,n,t,?,k,k,p,o,e,w,v,l,1.0,9.0,1.0,2.0,5.0
5223,e,b,s,f,n,a,c,b,e,?,s,s,p,o,p,b,c,l,1.0,10.0,1.0,7.0,8.0
5224,e,f,s,f,n,a,c,b,e,?,s,s,p,o,p,n,c,l,1.0,11.0,2.0,7.0,8.0
5225,e,b,s,f,n,f,w,b,e,?,k,k,p,t,p,w,s,g,3.0,2.0,1.0,1.0,1.0
5226,p,k,s,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,1.0,9.0,1.0,2.0,1.0
5227,e,x,s,f,n,a,c,b,e,?,s,s,p,o,p,n,c,l,1.0,1.0,1.0,7.0,8.0
5228,p,k,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,d,1.0,9.0,1.0,2.0,1.0
5229,e,b,f,f,n,f,w,b,e,?,k,k,p,t,p,w,s,g,4.0,2.0,1.0,1.0,1.0
5230,e,b,s,f,n,f,w,b,e,?,k,s,p,t,p,w,n,g,4.0,4.0,1.0,1.0,1.0
5231,p,x,s,f,s,f,c,n,t,?,k,k,p,o,e,w,v,d,1.0,9.0,1.0,1.0,5.0
